1693382570737265408,-1.24660,1.47963,1.06830,-0.18776,0.05678,-0.03845,0.97982,-0.32504,-0.22460,0.03542,
1693382570836829952,-1.27070,1.46307,1.07551,-0.22817,0.06791,-0.03221,0.97072,-0.24350,-0.16590,0.04793,
1693382570936381696,-1.29444,1.43720,1.08344,-0.26024,0.06435,-0.02349,0.96311,-0.18701,-0.18817,0.05653,
1693382571035922688,-1.30828,1.41405,1.08746,-0.28339,0.05821,-0.02401,0.95693,-0.14410,-0.23711,0.03946,
1693382571135451392,-1.32306,1.38855,1.08940,-0.30501,0.06081,-0.02293,0.95013,-0.13841,-0.27638,0.00071,
1693382571234969088,-1.33842,1.35861,1.08711,-0.32438,0.05972,-0.01893,0.94385,-0.13266,-0.32553,-0.03662,
1693382571334474496,-1.35052,1.32542,1.08335,-0.34025,0.06148,-0.02177,0.93807,-0.13563,-0.39522,-0.03637,
1693382571400805376,-1.36253,1.29413,1.07945,-0.34809,0.06510,-0.02241,0.93493,-0.14031,-0.44305,-0.03915,
1693382571500334080,-1.37775,1.24638,1.07611,-0.35787,0.07011,-0.02012,0.93092,-0.14693,-0.50912,-0.03117,
1693382571599926016,-1.39408,1.19395,1.07349,-0.36650,0.07214,-0.01641,0.92747,-0.15631,-0.55691,-0.01482,
1693382571699506944,-1.40917,1.13753,1.07296,-0.37646,0.06803,-0.01229,0.92385,-0.15320,-0.57617,0.00653,
1693382571799075840,-1.42410,1.07987,1.07189,-0.37879,0.06663,-0.00618,0.92306,-0.13039,-0.51958,0.00923,
1693382571898633728,-1.43650,1.03583,1.07240,-0.38372,0.06526,-0.00356,0.92113,-0.13573,-0.46475,0.00544,
1693382571998179072,-1.45187,0.98723,1.07235,-0.38810,0.05873,-0.00841,0.91970,-0.13746,-0.43826,-0.00405,
1693382572097714176,-1.46599,0.94622,1.07133,-0.39280,0.06222,-0.01548,0.91739,-0.14451,-0.44341,-0.02665,
1693382572164064000,-1.47675,0.91432,1.06970,-0.39909,0.06098,-0.02083,0.91464,-0.15547,-0.46816,-0.03815,
1693382572263578368,-1.49340,0.86752,1.06594,-0.41556,0.05553,-0.02173,0.90761,-0.17389,-0.49403,-0.04211,
1693382572363082240,-1.51104,0.81718,1.06114,-0.43860,0.05056,-0.01953,0.89705,-0.17441,-0.50009,-0.03285,
1693382572462575872,-1.52749,0.76716,1.05870,-0.46487,0.05044,-0.01514,0.88381,-0.17613,-0.53090,0.00010,
1693382572562170624,-1.54409,0.71166,1.06041,-0.49095,0.04866,-0.01077,0.86976,-0.16245,-0.55143,0.04129,
1693382572661752832,-1.55901,0.65725,1.06500,0.52101,-0.05065,0.00461,-0.85204,-0.13396,-0.52653,0.06842,
1693382572761324288,-1.56912,0.60586,1.07209,0.54773,-0.06190,-0.00273,-0.83436,-0.07706,-0.46861,0.08387,
1693382572827698432,-1.57228,0.57436,1.07764,0.55941,-0.06416,-0.00645,-0.82638,-0.03462,-0.45594,0.08612,
1693382572927249408,-1.57274,0.52793,1.08625,0.57508,-0.06254,-0.01308,-0.81560,0.02437,-0.41574,0.07737,
1693382573026789888,-1.56858,0.48663,1.09163,0.59674,-0.06360,-0.02180,-0.79961,0.06433,-0.41103,0.02530,
1693382573126317568,-1.56073,0.44483,1.09242,0.61464,-0.05820,-0.02007,-0.78640,0.09494,-0.40207,-0.00938,
1693382573225834240,-1.55140,0.40437,1.09167,0.62980,-0.05454,-0.02138,-0.77454,0.08630,-0.41209,-0.01932,
1693382573325338368,-1.54241,0.36072,1.08920,0.64028,-0.04996,-0.02361,-0.76615,0.07910,-0.46925,-0.03793,
1693382573424831744,-1.53362,0.31121,1.08442,0.64023,-0.04194,-0.02240,-0.76671,0.07712,-0.51481,-0.04824,
1693382573524392704,-1.52626,0.26038,1.07951,0.64559,-0.04072,-0.02163,-0.76229,0.09271,-0.53831,-0.03934,
1693382573590785280,-1.51952,0.22199,1.07767,0.65258,-0.03977,-0.01459,-0.75654,0.10413,-0.54991,-0.02454,
1693382573690364672,-1.50876,0.16763,1.07673,0.66109,-0.03716,-0.01746,-0.74919,0.09653,-0.53467,0.00892,
1693382573789930752,-1.50007,0.11679,1.07821,0.66862,-0.03187,-0.02681,-0.74244,0.08479,-0.50713,0.02569,
1693382573889486848,-1.49088,0.06500,1.07954,0.67077,-0.02839,-0.02851,-0.74057,0.06048,-0.47864,0.01366,
1693382573989029888,-1.48572,0.01782,1.07931,0.67600,-0.02323,-0.02372,-0.73615,0.03885,-0.48874,-0.02106,
1693382574088562176,-1.48171,-0.03164,1.07619,0.68432,-0.01773,-0.01660,-0.72878,0.02802,-0.50038,-0.04794,
1693382574188081664,-1.47957,-0.07855,1.07264,0.70205,-0.01980,-0.01304,-0.71174,0.01477,-0.51405,-0.04717,
1693382574287590144,-1.47955,-0.13056,1.06963,0.72441,-0.02381,-0.01369,-0.68882,-0.00930,-0.52197,-0.02617,
1693382574353922816,-1.48141,-0.16555,1.06883,0.73570,-0.02540,-0.01660,-0.67663,-0.01653,-0.53707,-0.00379,
1693382574453412608,-1.48363,-0.21919,1.07090,0.75556,-0.02828,-0.01325,-0.65434,-0.00810,-0.52559,0.04451,
1693382574554263808,-1.48526,-0.26956,1.07744,0.77916,-0.03622,-0.01030,-0.62570,-0.00906,-0.46090,0.07211,
1693382574655673600,-1.48940,-0.31259,1.08382,0.80495,-0.03202,-0.01319,-0.59233,-0.02238,-0.41387,0.05929,
1693382574757119232,-1.49527,-0.35111,1.08787,0.82142,-0.01372,-0.01800,-0.56988,-0.02367,-0.36879,0.03842,
1693382574858598912,-1.49894,-0.38599,1.08938,0.83122,-0.01595,-0.01869,-0.55540,-0.00468,-0.36206,-0.00058,
1693382574926271744,-1.50002,-0.40957,1.08911,0.83823,-0.01907,-0.01174,-0.54486,0.00078,-0.38383,-0.02149,
1693382575027810816,-1.50088,-0.44783,1.08705,0.84649,-0.01391,-0.00943,-0.53214,-0.00671,-0.43166,-0.02747,
1693382575129383936,-1.49993,-0.48971,1.08216,0.85357,-0.00951,-0.01185,-0.52076,0.02536,-0.47947,-0.03752,
1693382575230993152,-1.49458,-0.54143,1.07715,0.85761,-0.01609,-0.00921,-0.51396,0.07005,-0.54824,-0.04507,
1693382575332636416,-1.48401,-0.59837,1.07124,0.86216,-0.02204,-0.01602,-0.50591,0.10008,-0.58577,-0.04134,
1693382575400418560,-1.47826,-0.63750,1.06749,0.86574,-0.02641,-0.01997,-0.49940,0.11258,-0.58082,-0.02831,
1693382575502112256,-1.46175,-0.69323,1.06603,0.86957,-0.04752,-0.01900,-0.49115,0.16971,-0.57451,-0.01687,
1693382575602345216,-1.44164,-0.74587,1.07130,0.86899,-0.05945,-0.01530,-0.49101,0.14216,-0.53422,0.00428,
1693382575702592768,-1.43066,-0.78534,1.07279,0.87034,-0.04221,-0.01449,-0.49043,0.12254,-0.45907,0.00429,
1693382575802852608,-1.41719,-0.82717,1.06989,0.87215,-0.03418,-0.01015,-0.48794,0.12662,-0.40082,-0.01574,
1693382575903126528,-1.40010,-0.87516,1.06621,0.87206,-0.03381,-0.00122,-0.48823,0.12822,-0.39786,-0.03147,
1693382575969982720,-1.39362,-0.90160,1.06255,0.87282,-0.02885,0.00205,-0.48718,0.11831,-0.40954,-0.04004,
1693382576070277632,-1.38162,-0.94715,1.05639,0.87747,-0.01825,0.00561,-0.47925,0.14568,-0.44335,-0.04583,
1693382576170586880,-1.36592,-0.99461,1.04954,0.88289,-0.02156,0.00830,-0.46902,0.16350,-0.46541,-0.03303,
1693382576270908416,-1.34817,-1.04431,1.04312,0.88907,-0.02945,0.00707,-0.45676,0.16227,-0.49217,-0.01984,
1693382576371244288,-1.33021,-1.09536,1.04226,0.89687,-0.03100,-0.00035,-0.44120,0.15281,-0.49978,0.01087,
1693382576471591936,-1.31262,-1.14624,1.04517,0.90687,-0.03745,-0.00128,-0.41975,0.16031,-0.48628,0.06418,
1693382576571731712,-1.29186,-1.19063,1.05369,0.91180,-0.05220,-0.01058,-0.40716,0.15941,-0.43841,0.08830,
1693382576638969344,-1.27942,-1.21333,1.06050,0.91472,-0.05851,-0.01397,-0.39958,0.14860,-0.38265,0.08502,
1693382576739836416,-1.26871,-1.23334,1.07143,0.91756,-0.05566,-0.01663,-0.39332,0.16413,-0.31904,0.07611,
1693382576840717824,-1.25091,-1.26609,1.07941,0.92664,-0.04779,-0.02258,-0.37221,0.20225,-0.30674,0.04942,
1693382576941611008,-1.22843,-1.28809,1.08009,0.93227,-0.04042,-0.02407,-0.35868,0.23349,-0.26548,0.01288,
1693382577042518272,-1.20420,-1.30505,1.07713,0.93380,-0.04350,-0.02375,-0.35436,0.26342,-0.26834,-0.01688,
1693382577143438080,-1.17406,-1.32946,1.07227,0.93466,-0.04770,-0.02639,-0.35134,0.32201,-0.30568,-0.04245,
1693382577210725376,-1.15125,-1.34936,1.07000,0.93461,-0.05083,-0.02932,-0.35079,0.36007,-0.33337,-0.05006,
1693382577311667712,-1.10960,-1.38147,1.06547,0.93322,-0.05237,-0.02830,-0.35435,0.42113,-0.35061,-0.03324,
1693382577412622336,-1.06598,-1.41619,1.06006,0.92944,-0.05879,-0.03243,-0.36280,0.46378,-0.34613,-0.01071,
1693382577513591040,-1.02056,-1.45106,1.06123,0.92743,-0.06847,-0.03409,-0.36609,0.46262,-0.32626,0.01698,
1693382577614314240,-0.98282,-1.47490,1.06345,0.92416,-0.06656,-0.04074,-0.37396,0.39214,-0.25844,0.02819,
1693382577714550272,-0.95038,-1.49969,1.07157,0.92567,-0.06196,-0.04029,-0.37105,0.33363,-0.21070,0.04733,
1693382577781381376,-0.93355,-1.51521,1.07855,0.92815,-0.05784,-0.03821,-0.36568,0.32050,-0.20347,0.05458,
1693382577881638400,-0.89820,-1.53973,1.08195,0.93359,-0.05324,-0.04106,-0.35198,0.34098,-0.21756,0.02630,
1693382577981909248,-0.85707,-1.56596,1.08299,0.93887,-0.04641,-0.03845,-0.33895,0.36708,-0.22667,-0.00327,
1693382578082192128,-0.82082,-1.58660,1.07845,0.94503,-0.04383,-0.03799,-0.32181,0.40755,-0.24315,-0.02552,
1693382578182489344,-0.77786,-1.61108,1.07635,0.95222,-0.03920,-0.03815,-0.30048,0.42476,-0.26254,-0.00469,
1693382578282798848,-0.72473,-1.64270,1.07476,0.96039,-0.03420,-0.04580,-0.27272,0.43338,-0.25357,0.02155,
1693382578383122176,-0.69110,-1.65605,1.07985,0.96590,-0.03674,-0.05087,-0.25121,0.42686,-0.21403,0.05510,
1693382578450011648,-0.65805,-1.67055,1.08470,0.97077,-0.03161,-0.04608,-0.23341,0.40716,-0.20119,0.07310,
1693382578550356224,-0.62683,-1.68475,1.09081,0.97934,-0.02527,-0.05572,-0.19274,0.34518,-0.15414,0.07662,
1693382578650275072,-0.59367,-1.69058,1.09547,0.98237,-0.02873,-0.06177,-0.17412,0.35838,-0.08699,0.05539,
1693382578749968896,-0.54458,-1.69210,1.09617,0.98425,-0.03253,-0.06713,-0.16026,0.36484,-0.03942,0.01264,
1693382578849655296,-0.51327,-1.68331,1.09822,0.98584,-0.02755,-0.07372,-0.14807,0.38108,0.03641,-0.01801,
1693382578949331968,-0.47693,-1.67318,1.09829,0.98811,-0.03206,-0.07270,-0.13162,0.42572,0.10052,-0.05644,
1693382579049000704,-0.42878,-1.66324,1.09304,0.98977,-0.03240,-0.07356,-0.11785,0.46485,0.12423,-0.10818,
1693382579115441152,-0.40364,-1.65149,1.08594,0.99073,-0.03065,-0.07260,-0.11069,0.47167,0.15988,-0.12306,
1693382579215094272,-0.35227,-1.63674,1.07799,0.99224,-0.03129,-0.06555,-0.10091,0.45027,0.18634,-0.08589,
1693382579314739456,-0.32703,-1.61739,1.06963,0.99393,-0.03483,-0.05764,-0.08697,0.41102,0.22371,-0.02777,
1693382579414374912,-0.27539,-1.59325,1.06192,0.99353,-0.03443,-0.06962,-0.08288,0.38339,0.21747,-0.02616,
1693382579514002432,-0.23321,-1.56957,1.06268,0.99499,-0.02961,-0.06668,-0.06842,0.33049,0.18798,-0.04130,
1693382579613652736,-0.22877,-1.55755,1.06146,0.99578,-0.03744,-0.05053,-0.06677,0.27303,0.18615,-0.06126,
1693382579713351680,-0.19190,-1.53881,1.05420,0.99608,-0.05731,-0.04332,-0.05166,0.26132,0.17534,-0.06727,
1693382579779812864,-0.17614,-1.53139,1.04787,0.99609,-0.06718,-0.04054,-0.04068,0.26536,0.17286,-0.06487,
1693382579879496448,-0.14720,-1.51961,1.04122,0.99640,-0.07319,-0.03938,-0.01652,0.32138,0.18281,-0.05688,
